Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
-3,-39,-5,-14,-17,-6,0,-2,1,36,22,-20,2,-2,2,12,1
20,57,23,-8,11,3,3,-9,-7,-8,61,-4,-3,-2,-1,13,1
6,18,-6,10,10,5,5,-15,-1,-34,-14,18,-4,-7,-4,45,1
-19,-8,4,-11,-10,-8,-2,-20,23,19,-75,28,19,21,3,14,1
-15,-23,98,-48,-20,2,-1,26,-8,-55,-93,-15,6,-10,-3,-22,1
-7,-29,-6,-17,-10,-1,-1,0,4,-37,3,44,2,-21,-5,-7,1
3,-2,-63,0,4,13,2,-2,-2,7,-15,-6,-5,0,3,23,1
11,49,26,1,5,1,5,11,-15,-14,62,13,4,4,1,-12,1
-7,-15,-6,-32,-6,-6,-6,-5,-6,-18,49,13,-6,-7,-4,-11,1
9,23,-86,-3,0,-9,0,1,-2,-10,20,1,-2,-4,-5,23,1
-6,-48,21,-7,0,-8,-3,-11,19,13,-19,0,2,7,7,6,1
-5,-29,-28,8,1,-7,-2,3,-16,-104,-78,-18,-4,-11,1,17,1
-1,26,54,-24,-1,-5,-8,-7,-1,-1,39,32,0,1,2,-1,1
5,42,10,7,-1,-13,-4,-6,-4,-13,18,7,-12,-1,1,10,1
-6,20,-127,-11,3,0,1,-3,1,-35,3,-23,-5,-3,-6,-15,1
-16,39,6,-11,-4,-4,-4,-2,-12,-21,-55,-4,-1,0,1,-4,1
6,15,89,37,10,5,-3,-12,-8,-33,40,9,3,14,-1,-9,1
-2,18,-11,-5,-4,9,5,-1,5,20,41,-28,-5,4,0,3,1
12,-4,21,14,6,7,-3,-4,-16,-6,-98,-9,-9,-1,-2,28,1
2,13,116,2,-6,-21,-6,-15,16,30,-10,-15,-2,-1,0,19,1
-7,-10,-8,13,0,1,-4,-35,-8,5,33,7,2,2,-3,-3,1
4,-8,-59,14,8,14,8,2,-3,13,30,16,2,-1,4,10,1
13,-19,-72,-56,-10,-12,-14,-7,-4,-5,57,-36,-2,-6,-1,-15,1
-2,-25,-69,40,14,5,4,-4,-9,1,73,10,-1,0,-6,-18,1
-16,12,55,7,-1,-7,-2,6,17,38,72,8,2,-3,0,-2,1
-7,-13,-30,-19,-14,-6,-6,15,-7,-8,20,-20,-5,-2,-4,-2,1
-10,34,77,-6,-6,-3,0,-21,-2,-20,19,1,-2,2,-3,-4,1
12,45,127,14,-2,-6,4,7,4,41,-53,-18,1,4,4,35,1
-29,-114,-82,-19,-15,-10,-9,-5,-10,-3,-60,3,-1,-5,1,24,1
20,61,-1,-6,-1,-3,-4,-12,-5,-36,68,13,5,-4,-3,-20,1
35,29,36,-16,2,-4,9,35,-9,3,-29,16,-8,-5,-6,-20,1
-15,-75,22,7,-1,-2,-6,-18,-8,-10,-70,16,-4,-1,-3,-46,1
-10,-28,-1,-8,-5,3,3,27,13,24,48,-11,-2,-1,-8,-31,1
-14,17,1,40,6,4,3,-14,20,30,-20,-25,-8,-7,-1,-14,1
-3,4,74,44,17,21,4,19,6,-32,-101,18,10,20,9,17,1
-1,-15,-63,-10,-12,-4,-2,9,-4,27,75,3,13,6,1,-2,1
7,38,-60,7,-1,-2,2,-10,1,-5,36,-10,-6,-18,-3,53,1
10,-4,22,5,-1,-3,-4,-15,-2,-35,-15,-7,0,-7,-1,-8,1
10,24,-9,4,5,2,-2,-37,-3,44,55,2,1,0,0,0,1
-21,-109,-12,-15,-8,-2,-4,-13,8,50,-55,4,-2,1,-2,6,1
0,32,-11,1,-7,-9,-4,-1,-11,-56,-104,-27,-15,-3,5,0,1
6,-8,8,-14,2,1,2,27,2,59,-46,4,2,5,-4,-13,1
-5,-40,46,27,-3,3,-1,1,12,-19,-34,25,12,10,4,-1,1
-11,46,-46,-60,-4,0,1,-2,3,-15,-75,6,-2,3,1,29,1
5,-8,-87,-21,-8,-3,0,15,18,84,127,18,3,-3,-1,-2,1
-23,-57,-93,-16,1,-1,-5,-10,3,12,41,-13,-3,3,2,3,1
-9,-9,59,6,-8,0,-5,8,7,-7,10,-6,3,-8,-2,-42,1
-2,30,-16,-5,-2,0,-3,25,-15,-28,10,-2,-4,1,3,-18,1
-3,6,1,-18,-1,10,4,5,-5,-83,-90,-5,-7,-6,-4,32,1
0,32,-3,15,-2,-1,0,-28,-3,-7,-4,-5,-3,-7,-5,-26,1
0,-9,100,2,7,1,1,-2,11,102,70,45,-5,-4,-7,-6,1
14,19,76,-1,9,3,7,5,-11,-48,12,-10,-13,1,1,16,1
0,7,-70,-14,2,-3,-2,-14,-17,-37,24,-1,-1,-5,1,-1,1
14,-40,-19,6,2,-7,3,38,4,23,95,45,6,-3,-3,-4,1
-1,0,-40,-30,-9,-2,1,17,-15,-26,-48,-39,-3,4,-4,-19,1
-10,17,54,13,-9,-10,-8,-19,5,1,-74,4,6,11,4,2,1
2,1,26,2,4,-7,-2,-12,4,-33,-12,20,-2,4,8,23,1
5,61,56,26,8,4,-5,-17,-6,-39,-77,-15,-1,-5,1,41,1
-19,-4,12,-13,-9,0,1,-12,12,19,20,3,3,4,-6,-24,1
-3,9,-72,-35,-13,-2,-3,-24,-1,-24,25,9,-4,-9,-4,2,1
18,13,61,53,20,7,6,14,-36,-53,21,-49,-11,-7,-9,-22,1
3,-28,28,8,-6,-2,-4,-3,-3,91,28,-24,3,1,-2,-12,1
4,2,-10,1,1,-7,-4,-18,9,-20,10,-11,2,9,3,26,1
-7,-2,-13,36,-3,-14,-7,-2,-11,-25,-24,38,8,5,3,-10,1
0,22,-68,-26,-8,-1,-1,-1,9,34,75,22,1,-3,-1,-3,1
3,18,76,6,4,14,5,9,-1,17,-26,-55,-7,-6,-7,-26,1
1,-4,30,37,10,3,0,13,17,27,-113,54,8,8,11,-3,1
-25,-58,45,-81,-16,-7,-8,-14,9,30,4,46,13,5,2,13,1
-5,-41,-20,-14,-6,-3,3,31,-3,-6,21,-14,-7,-7,-6,-15,1
16,32,-11,38,21,10,1,-13,-24,-24,-53,-33,-24,-18,-10,-17,1
-7,19,75,-37,-9,-13,-1,-21,-5,5,-52,31,11,13,1,-10,1
5,-14,16,4,-6,1,3,45,-17,-27,-7,-31,-2,1,-3,-36,1
7,-3,-97,38,2,1,-2,-32,-6,82,33,-21,-7,-23,-8,3,1
-7,-25,-77,7,1,16,3,-10,4,-36,49,-35,-8,1,-1,27,1
-10,-39,28,16,-10,-9,-7,3,3,-36,-11,-5,10,-3,-3,-9,1
3,37,-24,2,2,-11,0,16,-6,-23,-13,0,-1,-5,-2,-3,1
9,20,18,-12,5,13,2,5,-12,-18,-45,-31,-8,3,-1,2,1
-3,-15,-44,54,-1,-6,6,23,23,40,83,19,19,12,6,4,1
-14,-4,-67,-48,-16,-11,-10,-19,10,-1,2,17,5,9,6,31,1
4,-37,-108,11,0,-2,-16,-18,-5,-54,80,-22,-12,-32,-9,-45,1
3,8,49,-33,-8,-14,-5,-14,4,-11,-3,29,1,-1,9,12,1
-6,-45,13,6,-3,-3,-1,14,-8,41,-10,-25,-16,-16,-10,-12,1
3,-23,4,-10,9,5,2,4,-6,3,7,0,-1,6,6,2,1
13,7,20,6,-2,1,7,30,2,-15,4,18,14,5,-1,-8,1
-6,-2,-71,-7,-6,-7,2,10,-4,46,106,-47,-5,3,-1,4,1
-8,-53,-39,21,7,14,0,-22,11,-26,-39,1,-2,7,5,33,1
3,49,56,0,2,0,2,-4,6,-24,0,25,12,20,6,14,1
-15,46,68,-53,-6,-5,-7,-50,3,-44,-16,13,0,0,-2,4,1
9,26,87,21,5,5,5,16,-14,2,10,-9,-5,-12,-13,-36,1
-12,-2,-10,-23,-3,-5,-3,-42,11,-18,-46,2,3,3,2,19,1
14,-7,43,21,7,14,4,32,-7,27,-38,12,-1,6,-3,32,1
-12,20,-26,-19,-11,3,-7,-37,8,10,40,37,10,2,2,9,1
6,12,-47,-5,-3,-2,2,28,-2,2,-101,-41,-3,-4,-6,16,1
14,-15,48,41,4,-1,2,11,-11,-16,-23,-20,-3,-6,1,-17,1
-13,-7,5,0,-11,-5,-3,-5,5,7,8,20,0,-2,2,-3,1
6,-9,-34,-25,1,-5,1,9,-5,4,61,-3,-5,-4,-9,-20,1
-8,39,41,-8,-2,-3,-2,-4,-4,11,0,11,-4,3,0,2,1
2,17,14,-3,-4,-5,-1,11,-1,-7,14,-15,-8,1,-4,0,1
-18,-17,106,21,0,6,0,7,8,19,-66,-12,-6,2,0,0,1
13,3,39,7,2,-5,-2,32,-1,1,22,23,4,9,2,17,1
-4,-52,-57,-8,1,-9,1,0,-3,24,31,20,5,-1,3,-15,1
-6,2,-14,-7,-1,-2,-1,-6,2,-9,22,-3,-12,-9,-3,5,1
13,33,-105,-38,5,4,3,4,-1,-23,13,54,8,5,4,-6,1
-41,0,51,-32,-19,-23,-12,-23,2,8,-69,-30,-7,-6,0,-7,1
4,6,22,4,1,3,-6,-6,0,9,16,-15,-3,-5,0,-7,1
8,15,12,19,4,5,2,12,-1,-17,10,1,0,3,1,-9,1
-4,-25,5,-5,-2,-10,-7,-14,18,-30,-17,51,17,12,13,6,1
-7,72,13,4,-14,-8,-9,18,-4,-58,-85,-44,-7,-5,-3,-23,1
3,46,-54,16,8,3,2,-2,-9,-12,-4,-16,-6,-9,-8,-21,1
20,-13,-2,10,8,2,0,-6,8,34,48,6,1,5,-1,1,1
-8,-33,16,-6,-7,-3,-1,-10,-3,7,-3,-9,-3,-3,-1,-1,1
-2,-17,-30,-5,3,2,1,-6,-9,7,1,-8,-6,-21,-8,4,1
1,-24,45,-6,0,6,5,1,-2,34,30,51,17,-13,0,-4,1
-23,-74,-67,-53,-4,3,-2,4,-2,8,-37,-12,-9,-8,-10,-12,1
-20,37,90,-2,-14,-7,-3,-54,9,4,30,-11,-3,2,-2,19,1
16,8,47,14,6,-1,2,-10,-2,-12,12,11,4,6,6,1,1
4,-27,-44,-15,-1,1,-1,11,0,-5,26,24,-1,0,0,6,1
-24,-78,-94,2,-16,-10,-7,-24,-7,71,67,-45,-13,5,-2,35,1
3,-76,1,21,2,-8,-6,-12,-5,14,69,-32,-12,-1,2,10,1
13,39,3,9,7,1,4,15,8,-13,11,30,7,4,2,-1,1
2,4,-16,-6,-5,-2,-1,14,-16,-10,-10,-24,-9,1,-4,-20,1
-2,5,2,-1,-5,5,0,-7,8,-9,33,21,16,3,5,8,1
-37,-54,-7,-31,1,7,-3,-17,2,-16,-36,-21,-10,-8,-5,22,1
11,22,-35,12,5,1,3,7,-1,-19,-46,-10,-4,-1,0,-12,1
23,7,24,21,5,0,1,5,-5,-33,-9,-13,-4,-1,-1,0,1
12,91,-43,5,4,9,-2,-6,-5,-48,74,-12,7,5,2,-11,1
-5,-8,-97,35,-7,-10,-5,9,-10,-24,41,-13,-7,-1,-1,-8,1
7,19,12,17,1,-5,-3,-11,6,-13,39,2,7,1,2,-5,1
15,22,-57,-30,-7,0,8,48,-11,-2,-83,-6,-4,-14,-16,-30,1
-6,-43,57,20,10,4,3,-24,-5,6,-35,-4,-8,-5,-7,2,1
-6,-2,34,-15,-5,-6,-2,0,11,27,33,11,4,2,5,29,1
6,-21,-6,3,8,9,0,-8,3,63,-8,-6,-4,-3,-5,17,1
6,3,-6,18,8,3,3,-2,-2,1,-30,-15,1,-1,-3,-1,1
6,-6,41,37,12,8,4,-9,-10,45,-14,-31,-7,-3,-4,-9,1
5,27,18,-1,-3,-5,0,6,-2,-4,45,9,-2,1,-2,1,1
1,-12,9,9,-3,-2,1,18,5,48,48,-6,2,8,6,-9,1
-3,11,-12,5,6,3,-4,-1,2,-24,3,9,5,6,1,-8,1
2,-32,-62,5,10,6,2,0,1,5,78,8,1,-8,-1,-3,1
-5,26,-59,-7,-6,-9,-5,-4,0,2,15,-8,-4,-4,0,8,1
-6,-10,78,-11,0,-3,-4,-19,6,-5,-68,0,0,2,2,0,1
-6,-19,-55,-17,-8,1,6,36,-9,-8,6,12,-4,-6,-6,34,1
-2,-7,32,9,2,5,4,-16,10,21,84,24,13,8,1,-5,1
-21,-25,-35,-29,-21,-6,-5,-64,8,-30,-90,-13,2,5,-1,-4,1
-10,46,80,-1,-1,5,3,10,3,29,-23,-1,-3,1,-2,-9,1
12,29,-35,16,3,4,6,26,-4,-11,14,-14,-4,-8,-3,11,1
-6,-47,-50,-4,3,-2,-1,-8,4,9,-49,17,-1,5,-5,-37,1
1,62,118,21,10,0,-3,25,-17,-8,-60,-9,-13,-13,-1,-28,1
13,8,22,-14,-1,4,3,6,-4,-39,26,2,0,1,0,-14,1
9,11,-21,-3,7,12,1,10,-2,-15,-96,-22,-4,-3,-1,-10,1
-6,-5,44,-4,-9,-7,-4,12,-12,-52,-53,-9,-3,-4,-5,-6,1
-9,7,29,-18,-9,-6,-7,-13,4,59,43,27,-3,-6,-6,1,1
1,-11,0,-21,-1,-2,-2,-6,-2,-18,47,11,-3,-10,0,3,1
-4,-11,55,6,1,-1,-1,-6,-4,1,-60,7,6,5,3,11,1
1,-7,59,-1,-6,-8,-3,-6,-6,-3,-43,0,1,-3,-1,-13,1
10,10,72,10,0,3,6,33,-17,-45,-87,-29,-11,-5,-4,-5,1
1,30,43,7,3,-5,-6,-10,-1,-16,-50,4,2,0,1,5,1
5,14,58,9,-2,-1,-4,-11,5,-9,59,-8,6,8,5,2,1
3,-4,-65,-22,-6,-11,-3,4,0,-16,-7,8,2,8,2,11,1
-5,14,-128,-8,-5,3,-1,-4,9,-19,102,38,14,-8,-4,4,1
-9,29,44,2,-11,-8,-3,0,-4,-21,-72,7,-5,-15,-3,-21,1
6,23,13,-20,0,-9,-1,9,-7,-18,-8,-5,-3,3,4,6,1
2,19,-25,13,10,5,-3,-2,5,31,55,-4,-4,-4,-5,-36,1
-5,-25,-104,-9,-5,-2,-2,2,1,-9,-31,0,2,7,3,11,1
-2,-21,-52,13,1,1,2,-12,-27,2,93,-17,1,-1,-1,8,1
-4,-11,53,8,2,-1,0,13,12,32,-38,-7,2,6,3,-2,1
-15,2,-28,-4,-2,-6,4,0,10,4,-19,-4,0,13,5,15,1
6,-53,-3,5,1,-4,-1,-18,5,26,18,-4,7,6,10,31,1
-6,-23,-16,-10,-4,-8,-5,-25,-2,19,85,10,-2,0,11,-6,1
0,-17,15,-21,0,4,-4,31,8,11,54,15,-2,-2,0,11,1
-1,-21,80,12,-4,0,-2,-12,13,35,-10,-16,-3,-8,1,0,1
-11,-29,-12,-10,-12,-4,-8,-3,-7,-41,47,0,2,1,-3,-12,1
12,24,3,13,8,12,5,13,-9,-3,-54,-3,-2,-5,-5,14,1
-10,37,71,5,-4,1,1,-29,8,36,65,24,-4,0,-7,-22,1
-2,7,-95,-22,-5,-1,-4,-3,10,24,76,-18,-3,4,-2,24,1
7,-33,-73,15,1,-1,6,-5,-19,-21,-26,9,-13,-8,-10,15,1
8,-5,-16,-1,2,3,-2,2,0,10,8,3,0,-3,-2,10,1
-6,40,99,12,5,-5,-1,-9,-14,-41,-48,-9,-4,-4,-1,-11,1
3,-3,18,12,-2,-6,-1,9,-9,-14,-60,8,0,-8,0,-5,1
3,-17,-33,-33,-6,-8,0,5,-3,34,27,0,3,3,-1,-13,1
-4,-32,-52,-34,-8,1,-1,-2,2,-18,-90,37,6,3,2,2,1
7,-13,37,29,6,0,0,8,-4,-14,19,-6,1,-1,-2,-27,1
-12,29,1,-18,-13,-10,-6,-19,-12,-12,-11,0,6,5,-2,-15,1
4,19,26,-1,6,1,3,20,3,-4,-68,-1,-2,3,1,25,1
9,5,52,6,4,1,5,7,20,17,104,-3,5,7,3,16,1
-9,-10,12,15,-4,6,0,-13,-14,-2,-66,-24,-9,-14,-5,-36,1
-7,-51,37,0,-6,-18,-7,-1,10,-3,-128,-36,-9,-5,-7,30,1
-7,13,34,12,1,9,-3,-32,16,20,34,3,5,9,4,-4,1
-1,-1,2,4,-3,-5,3,3,-4,-34,1,-9,-3,0,-3,-12,1
-1,-10,25,29,1,1,1,19,-14,-29,3,-25,4,-9,-5,-21,1
-3,22,-54,-15,-3,2,-5,9,-5,19,57,0,-2,-2,1,-15,1
0,0,18,14,9,5,2,-10,-9,-17,18,-31,-10,-5,3,-7,1
7,23,-26,-20,-2,-5,-1,10,2,-7,-13,0,-8,-2,-6,-5,1
20,30,30,53,9,20,4,19,-8,-26,-74,-14,-7,1,-5,-3,1
-7,30,57,2,4,4,4,8,2,-1,66,24,-7,-18,-13,-24,1
-8,-52,-64,-53,-15,-4,-14,-50,-1,39,95,19,13,3,8,3,1
13,-24,6,21,-8,-3,-3,52,7,6,-40,1,7,8,7,9,1
-7,10,-32,-9,0,-5,-8,-18,-1,-15,101,-20,-6,-6,2,22,1
-9,56,-97,11,-1,7,0,-30,4,-48,-61,12,2,5,0,15,1
6,57,-46,-33,-4,-5,3,10,2,3,-44,-6,-7,3,7,11,1
5,-10,7,-1,9,11,5,-27,-4,34,-14,31,7,10,-4,-32,1
-17,-34,17,-31,-7,0,1,2,27,4,57,18,5,-4,0,33,1
-29,-53,-17,-6,4,-9,-3,-15,-5,-48,-41,-15,0,-2,-9,-33,1
13,-36,49,29,8,-10,1,-5,-26,36,18,-48,-12,-4,-6,-17,1
13,23,40,18,1,5,2,13,-1,-24,21,-18,-7,-3,-2,4,1
-6,47,28,2,3,1,4,3,-8,-60,105,22,5,-4,-16,-11,1
5,3,-94,-26,2,3,1,-7,-21,2,-19,-18,-7,13,4,15,1
3,58,-16,6,5,-7,7,46,16,-77,-128,8,-4,11,-11,-9,1
-8,18,89,-14,-5,-4,6,26,-1,32,98,31,7,8,0,-11,1
8,6,-39,-28,-5,-5,-5,46,5,-25,24,41,1,-1,4,6,1
-24,-93,-48,-28,-12,-9,-7,-27,13,60,45,-9,-1,3,0,7,1
-5,-41,-33,1,-12,-9,-9,-31,-10,47,47,34,13,6,7,-3,1
24,10,-1,5,-3,2,-3,-9,-12,-26,18,-2,-5,-10,0,4,1
-10,-58,22,-20,-7,-16,-9,-17,14,101,-55,-33,-8,-14,-5,-4,1
5,14,-60,-21,-10,-5,-6,-4,6,-10,-37,17,6,0,7,-16,1
-12,-44,39,4,-11,-5,0,4,-10,15,34,8,2,-7,-2,9,1
6,28,101,8,5,-8,0,12,5,-16,-16,-17,-2,-5,3,-31,1
12,22,-47,29,9,18,2,-10,-12,23,73,-9,-10,-2,5,3,1
-2,-35,-77,-28,1,4,-15,-11,2,-23,90,65,20,3,2,17,1
-4,-10,-20,-10,-5,-11,2,7,-2,-5,-128,-26,-5,15,-2,-15,1
17,19,13,-6,7,8,6,3,6,35,45,47,14,3,3,20,1
-10,-3,71,-35,-14,-10,-5,-10,2,-14,90,-2,1,2,1,22,1
-18,-15,-100,-7,0,-6,-2,-34,10,-27,-64,-45,-11,-3,-2,11,1
3,5,31,2,16,11,3,-5,-5,-8,60,-15,-6,-5,-2,2,1
-1,-8,1,11,1,0,0,3,-13,29,-47,-1,-6,-9,-9,-23,1
-5,-38,-29,6,0,-6,0,24,1,-51,-47,5,1,-2,2,10,1
4,83,16,20,7,-2,1,9,4,-15,-31,-1,-9,1,0,28,1
6,20,-46,-3,5,3,-8,-48,-11,-28,85,-8,-3,-7,-3,0,1
7,8,75,10,0,4,6,4,-6,-34,-89,-31,-11,-5,4,13,1
4,74,114,34,0,1,3,16,-14,-25,-22,-19,-1,-5,-6,-19,1
8,39,15,25,3,3,1,-6,-1,-36,71,-19,1,18,2,-1,1
-20,-111,-35,-11,-5,-10,-2,-30,18,32,42,-10,5,-1,-4,-3,1
-19,-24,-10,13,-12,-2,-4,5,4,41,30,-5,9,-4,0,-1,1
-19,-49,-44,7,0,-4,-1,-3,4,9,44,30,-1,0,5,9,1
-11,-94,-102,-47,-8,-8,-4,10,15,92,-60,7,7,10,-5,-20,1
-7,18,-32,-6,-3,1,2,14,12,74,11,0,-4,0,-5,-7,1
-4,-43,21,4,-3,-8,-4,-4,13,-26,-55,-6,-10,8,-3,14,1
5,-42,63,3,-2,-8,3,-13,9,89,56,29,3,-1,-7,-3,1
-4,9,43,-28,-4,-7,-6,2,6,70,117,30,14,-3,3,11,1
-7,-27,-47,-17,-14,-15,-7,-2,-3,-4,60,-1,1,8,1,-1,1
1,53,-7,-17,0,0,-1,-4,-12,-39,-5,-34,-17,-30,-13,-21,1
14,67,9,25,11,19,6,27,-22,-8,-41,-11,-5,-6,-1,-7,1
14,5,-51,39,11,9,3,6,-15,-54,-66,-39,-11,-20,-2,-5,1
-1,25,-29,25,10,7,-3,5,3,-8,-49,-25,-5,-5,2,-27,1
2,32,20,-8,6,19,3,41,-4,-19,-51,12,2,0,13,16,1
3,1,-3,35,12,-6,-2,-17,-4,-10,29,-16,1,1,5,8,1
1,17,3,19,-8,1,-18,-82,-5,52,-30,-14,-4,-10,-4,2,1
3,38,99,3,4,2,3,2,-3,-53,-67,3,1,28,3,13,1
1,93,121,-6,-9,-9,7,12,-22,-118,-7,6,0,12,2,-8,1
32,52,14,-3,-5,-4,-1,3,-37,-7,37,-30,-11,-12,-3,-28,1
-2,-44,-92,4,10,5,1,9,4,-50,-26,-30,-7,-4,-5,-10,1
-19,-34,121,-26,-10,-7,-1,3,29,-23,-85,40,12,10,11,27,1
13,68,53,28,12,-1,1,20,-12,28,53,-44,-18,0,-13,-25,1
-13,-58,83,-47,-14,-3,0,3,-3,-31,-20,0,0,-2,-4,-10,1
2,-23,-52,2,-3,10,0,6,32,50,87,50,14,4,2,15,1
1,22,41,2,0,-6,5,16,7,77,-43,-11,-7,-4,0,-1,1
-42,-96,-69,-68,-21,2,-8,-16,15,-46,69,21,7,-14,7,4,1
-2,26,44,23,10,72,14,6,14,-24,29,17,7,-18,-12,-8,1
-43,-107,-66,-86,-32,-31,-20,-29,10,80,15,26,9,17,-1,-19,1
-16,-6,76,-31,-14,-25,-6,6,16,34,44,32,10,-1,9,35,1
-32,12,-9,2,1,0,-2,-2,15,43,109,13,6,-1,-2,1,1
-3,-32,-92,1,-10,-18,-3,12,2,43,-46,39,9,14,5,-14,1
13,-30,8,-21,2,-10,-4,12,-17,-64,76,37,8,-4,2,1,1
-17,-29,-128,-82,-27,-24,-7,-13,-16,22,-1,-48,-19,2,-9,-15,1
29,65,127,34,11,10,9,-3,7,30,81,22,2,1,5,22,1
10,19,-13,0,14,9,5,0,0,26,50,-23,-4,-2,3,-5,1
24,30,-18,53,12,12,11,18,-23,-10,-18,-25,-5,2,-16,-29,1
-12,-19,38,-7,-6,-10,1,6,-9,-3,-17,-21,-10,-23,-6,-33,1
7,65,34,-6,-1,-3,-15,-27,-9,-99,-128,-47,-6,22,4,7,1
-13,-34,-3,27,16,8,0,-2,4,3,24,-10,-6,-11,-11,4,1
7,46,55,21,-2,-19,3,-2,-9,-1,19,-13,-7,7,2,0,1
34,97,-19,80,35,8,3,5,-26,-100,-63,-33,-13,-1,2,8,1
3,14,127,35,-5,2,2,-2,32,65,-88,29,13,1,6,14,1
-11,58,105,-44,-9,2,-3,-10,5,-71,-40,46,7,-7,1,-5,1
-18,-50,-46,-16,-2,21,2,-2,5,33,32,38,7,-10,-1,-7,1
-8,-25,-88,-16,-9,-6,8,-1,-6,20,-44,-8,2,15,-8,-17,1
9,-4,-48,16,1,1,5,8,-3,-1,109,39,3,0,5,15,1
-21,-23,65,-52,-21,-17,-9,-16,9,25,-4,19,2,-12,-4,-4,1
9,54,-52,33,15,2,4,26,-9,-16,-25,-11,-14,-10,-7,-17,1
21,14,-52,32,11,12,2,12,12,27,-77,-5,4,10,3,24,1
9,-44,-56,40,1,-4,1,-5,-17,-6,-50,-44,-11,-10,2,6,1
8,-28,85,21,-5,3,0,-8,-16,-66,-58,-63,-18,-8,-2,1,1
11,-8,22,-30,-1,5,3,16,-24,-21,39,6,-9,-7,-5,-53,1
4,-47,-109,6,3,-7,-4,9,-11,2,-78,-30,-15,-8,-6,-6,1
4,19,106,4,-3,-9,2,8,-6,-43,24,-34,-12,-6,-2,5,1
-9,22,-75,-8,13,0,-5,6,-13,-18,127,30,6,1,-2,-7,1
-2,-23,-102,-48,-20,-21,3,-2,14,-14,108,12,20,27,-1,0,1
-20,-35,12,-10,-14,-2,-4,-22,10,16,-5,-2,9,4,7,31,1
1,-19,30,37,10,-7,4,2,-4,55,34,-8,-3,13,-10,-42,1
12,46,91,-9,-4,-10,-6,-8,-10,56,-42,8,-14,-5,-2,-6,1
19,-60,-32,10,5,17,4,9,-21,-16,-128,-37,-7,-18,-4,7,1
2,-56,1,13,3,8,-2,1,-1,58,97,-48,-8,-1,1,-4,1
1,34,127,26,12,0,-4,-5,-9,-26,-58,-40,-11,3,4,14,1
5,58,107,8,3,-8,-3,-11,-6,-26,46,-17,-11,-19,-6,12,1
-9,-48,55,37,11,-13,-4,-14,1,63,-62,-43,-9,-15,1,-6,1
6,16,87,24,2,3,1,24,5,2,-15,-10,-5,-13,-3,-3,1
3,-30,-86,-1,5,5,0,-2,7,74,-22,5,6,12,8,4,1
-7,62,46,-39,-19,1,-11,-6,26,9,53,56,13,7,9,24,1
-12,-70,-120,-28,-8,-1,-3,-8,16,-5,-27,20,0,-14,-13,30,1
-13,-38,-122,2,-1,4,2,-38,2,-6,-42,27,14,25,1,2,1
-7,64,52,28,-4,-6,1,-4,-7,-23,-71,0,7,0,1,8,1
4,-14,55,19,11,6,-1,3,4,-3,17,11,-11,-7,1,-6,1
32,46,-98,-3,18,15,9,17,-9,-3,28,29,-9,-14,-5,-9,1
3,-44,30,-28,1,-11,-7,1,-23,-33,61,33,-4,-7,-4,-17,1
7,62,103,-13,5,18,0,5,24,3,-30,42,13,7,10,26,1
-52,-57,33,-33,-20,-25,-13,-6,23,23,34,31,2,7,1,34,1
-16,-103,-100,-20,8,6,-1,-27,-13,23,30,-22,-4,-4,-2,12,1
16,56,55,43,4,-2,1,-13,7,-32,-88,-16,-3,6,6,1,1
-14,5,33,4,-15,-17,-16,-11,4,9,66,-7,0,2,3,-8,1
6,51,72,23,3,10,2,12,-22,-114,75,-37,-4,-23,-11,-16,1
14,78,-15,-17,-1,4,2,-3,-15,-64,37,-33,-15,-9,-5,-7,1
8,-13,34,5,-2,-2,7,5,-5,52,-22,33,10,-4,-2,4,1
-19,-80,-10,-13,-10,8,0,-30,14,-51,5,-22,1,4,-2,-2,1
-6,48,48,1,1,-10,-1,-1,14,-20,-93,18,13,11,9,-12,1
-12,23,122,-23,-15,-11,-6,25,-16,-2,30,22,-5,-3,-5,-35,1
5,-51,-34,-25,-16,-30,-11,-19,-37,22,10,-39,-17,-5,-13,-23,1
13,-18,71,48,11,0,3,10,1,40,-74,9,-4,5,-1,-5,1
14,59,68,8,9,-3,7,51,-18,-97,42,-18,-6,12,5,-5,1
-10,-57,-116,-19,-7,-9,-10,0,-14,57,63,9,-11,-8,-1,10,1
0,-23,-128,-24,-3,13,-2,-11,16,99,-15,17,10,9,-1,-7,1
-5,-47,-65,-28,-2,7,5,4,27,-37,127,81,25,11,8,13,1
-4,84,-9,-55,-27,-14,-12,-7,14,12,127,32,13,-5,2,32,1
8,-65,-89,14,9,16,5,-9,-5,93,50,1,-5,-3,-4,-12,1
9,-14,-31,38,18,21,10,5,27,34,25,15,16,8,2,11,1
-29,95,100,-7,0,-2,-12,2,7,-2,28,-8,3,9,16,18,1
14,9,39,31,1,-2,0,2,-21,-20,-114,-28,-13,-4,-6,-26,1
21,59,13,16,7,7,5,10,-3,-41,-8,-13,-2,-8,-2,18,1
-7,40,58,21,6,1,0,-15,-20,-58,-42,-21,-21,-21,-19,-21,1
22,9,-17,-1,0,-6,2,-2,-42,-80,-95,-90,-36,-27,-15,-14,1
-5,4,33,7,11,1,3,45,14,52,87,19,3,-9,0,10,1
