Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
1,0,-10,-3,-5,-9,7,-1,4,2,3,0,-4,-1,-1,3,4
-3,-4,6,-2,3,0,-3,-2,1,1,-25,6,4,-5,0,0,4
-3,0,1,-3,1,2,3,-1,0,-1,-3,-1,-6,-1,0,-1,4
-2,0,54,-1,-9,-9,-1,-2,-3,-2,-51,-4,2,13,0,-1,4
4,0,2,2,2,-3,-1,1,-4,-3,3,4,-3,8,6,-1,4
-2,1,7,-3,2,-15,-10,-1,1,-2,22,-8,-4,-7,-2,-1,4
-1,-3,-16,0,1,3,-6,-2,2,4,15,4,2,-1,-3,0,4
-2,-6,-15,1,-6,-2,-3,0,-1,1,-8,6,5,1,4,-1,4
0,1,-3,-4,0,-1,4,2,-4,-3,14,0,-1,3,-1,-1,4
1,-1,-24,-4,0,-4,-3,-1,3,-2,19,1,-1,-5,-6,-1,4
-3,1,35,-2,-4,3,8,1,0,-4,-58,-7,-1,-3,2,-2,4
1,-1,-5,13,9,10,5,0,-1,-2,13,-5,-2,-10,-4,-1,4
-2,-2,-6,-2,1,-1,-7,-1,-2,-1,14,-4,2,-1,0,-2,4
-3,-4,-3,-3,-6,-5,0,0,-2,2,-24,-5,-3,-1,-2,0,4
-1,-2,-1,7,0,2,0,-1,-1,-1,3,1,1,1,1,-1,4
0,1,6,-3,2,5,-1,-1,-2,-5,14,-1,-2,-10,-2,-2,4
-3,-1,-9,-9,-8,1,-8,-3,1,0,-3,-1,0,-5,2,-2,4
-6,2,2,-11,-1,2,2,2,2,-4,-27,13,2,-3,-3,-1,4
-2,-3,-7,4,0,7,4,0,1,1,9,2,1,-1,-5,-1,4
-3,-2,-15,-8,-4,-6,-4,-1,1,2,15,-6,-1,-1,1,0,4
-2,-5,47,-7,-6,-5,6,-2,-4,4,-77,-5,-2,9,-2,2,4
6,0,-4,8,7,15,3,-1,0,0,15,3,-2,-7,-5,0,4
1,0,-2,-1,2,1,6,2,-1,-2,21,-8,-5,-12,-6,-2,4
-3,-1,-15,-3,-1,-5,-1,-4,-2,2,13,-1,0,-1,1,0,4
-2,-3,-17,7,6,8,-5,-2,0,-1,27,8,1,10,0,1,4
-1,-4,-25,-4,-3,-6,2,-3,-1,-3,2,-2,-4,-2,1,-3,4
-3,0,-3,-9,-4,-11,-5,0,-4,-1,2,-2,0,-3,-1,-1,4
4,1,27,6,0,2,3,0,-6,-3,-5,-13,-15,-5,-4,-4,4
-5,-3,-17,2,4,8,0,-3,2,1,27,14,11,-3,-4,1,4
-2,-2,-24,-2,-5,3,1,-1,-3,-4,15,-1,1,-7,-5,-1,4
1,2,-11,-4,-1,-3,-5,-2,-1,-2,1,-5,-7,1,0,0,4
-3,1,4,-4,-3,-1,2,-3,0,-3,9,4,1,4,4,1,4
3,0,19,-6,1,11,-1,0,2,0,-21,0,4,-3,2,1,4
1,-1,-9,-2,-1,-7,-4,-1,-4,0,11,0,-1,7,2,-1,4
-1,-3,2,0,-4,-9,-3,-1,-2,-2,-1,-7,-6,-1,0,-4,4
2,2,1,0,1,-3,-3,0,-2,0,5,-4,-1,7,3,-1,4
-2,-1,2,9,4,-6,-9,0,4,-1,-25,-1,-3,-2,-2,-2,4
-8,-3,1,1,-3,2,-3,-1,2,0,-1,-3,1,-8,-5,0,4
-1,-2,-2,-1,-1,3,3,1,2,-2,13,3,-3,1,0,-1,4
0,3,-5,-1,-1,-2,-1,-1,3,-1,4,-3,-3,-3,-2,-3,4
-4,-2,-20,-3,-1,0,-2,0,7,2,19,-2,-2,-6,1,-3,4
-2,-3,-24,2,4,1,0,2,-1,1,1,0,3,1,0,0,4
2,4,11,-2,-4,-3,0,0,-8,-8,-42,-7,0,-7,-5,-1,4
3,-1,-6,-1,-1,1,-1,0,-1,2,3,-1,-2,3,6,-2,4
1,0,-9,2,1,-6,-3,-1,-2,0,10,-2,-2,4,0,-3,4
2,0,23,-1,0,-5,-2,-1,-6,-5,-27,-1,1,14,-7,-1,4
2,-1,-26,-7,-7,0,7,-2,2,1,23,0,0,-6,-1,-1,4
-4,-2,-5,1,-4,-4,1,-1,3,0,7,0,0,11,1,-1,4
0,-1,57,0,0,-4,-6,-1,-5,-3,-80,-1,-2,9,3,-2,4
1,1,-12,-1,1,-10,-2,-1,0,0,3,1,2,-4,1,2,4
0,-4,11,3,-3,-2,-3,-2,-2,1,19,-5,-2,-3,1,-3,4
0,-3,6,-6,-2,4,-2,-1,-5,-1,-10,0,-1,-13,-3,0,4
3,-2,-25,-5,1,11,2,1,-2,4,23,-1,-3,-6,-3,2,4
-4,3,-16,-3,-1,4,1,-1,-3,-3,51,6,2,-1,-1,0,4
-1,-3,-69,-1,-2,-9,0,-2,-1,1,10,-7,-1,1,-3,-1,4
-1,-3,22,-3,-7,14,8,-1,-1,2,-11,-1,3,-10,-8,-3,4
-2,2,6,4,3,-6,0,0,0,-4,7,-3,1,4,3,0,4
-1,-2,-5,-3,-3,-5,-1,-1,1,-2,2,-1,-1,-2,1,-1,4
-3,0,-5,-4,-1,-1,-4,-3,0,1,4,8,6,2,1,-1,4
1,-2,5,-2,-2,1,-6,-2,-6,3,15,-1,-1,-2,-1,-1,4
4,1,-27,-3,-3,-5,-7,0,-3,-2,-47,-6,-4,0,1,2,4
-3,-8,26,-2,-3,-13,-8,-4,-1,2,0,7,0,6,-2,-2,4
1,1,14,1,-2,6,7,0,-7,-1,22,-1,2,-3,-1,-2,4
4,-4,-13,-1,-6,-9,-7,1,-4,-3,-25,-9,-1,0,-1,-3,4
-4,-1,17,-4,0,8,3,-2,1,1,9,8,4,5,6,1,4
-3,-3,3,9,7,2,0,-3,1,-3,1,-1,-3,-4,4,1,4
-3,-3,-3,1,-1,-6,-5,-1,-1,-2,9,-8,-7,-7,-3,-3,4
-2,0,-1,-6,0,13,-3,-1,2,-2,2,-7,-7,-4,-4,0,4
-1,2,8,-6,-4,-7,-1,-3,0,-2,13,11,3,3,-1,0,4
1,1,-8,4,1,-1,3,-1,-1,-3,-12,0,1,-4,-1,1,4
5,-1,-3,-5,-2,3,-5,-2,-6,-3,1,-7,-3,-5,-6,-2,4
-2,-2,25,-1,-1,-3,-1,-2,0,-2,-47,-17,-5,-7,-2,1,4
-1,-2,-3,6,2,-3,2,2,5,0,15,7,1,1,-4,-3,4
0,1,-5,9,8,2,5,-1,1,-2,9,-2,-1,-2,-1,1,4
2,-2,8,-3,-2,0,-1,-4,-2,-2,-2,-7,-7,-2,-7,-3,4
-2,0,-20,-10,-4,-5,-2,0,0,-2,2,6,8,1,-2,-1,4
-2,1,-6,7,1,11,3,3,-3,1,17,3,-2,-1,0,-2,4
0,2,-6,-9,-3,2,1,0,-2,-5,-10,0,-1,1,3,-2,4
-4,-3,-8,-5,-2,-9,-2,0,1,-1,-6,-1,0,0,-7,0,4
2,0,7,3,-2,-20,1,2,2,1,10,9,5,27,3,0,4
-8,0,8,5,-3,0,2,-2,1,-1,-13,-8,-1,-5,-2,-5,4
1,0,0,-1,-1,-2,-4,0,1,0,6,-2,-4,-14,-2,0,4
2,-2,-15,-5,2,6,4,-2,-3,2,19,4,1,1,2,1,4
-3,-4,-56,0,2,3,-1,-1,-1,3,34,-2,-2,-6,0,-2,4
-5,-4,-47,-5,-4,-3,-5,-1,-8,-2,-12,-6,-2,-7,-2,0,4
0,-2,32,2,-1,5,-1,-1,-1,-2,-12,1,-3,-6,-4,-2,4
-3,-1,16,-2,-1,-4,-2,-3,-1,-1,10,-1,0,2,0,1,4
0,1,-23,-4,0,4,2,0,-4,-1,6,-2,-3,-5,-4,-4,4
-1,-2,17,6,0,-4,-1,0,2,-2,-12,0,-3,-6,-5,-2,4
-5,1,6,-3,-6,3,-2,0,-4,0,11,-5,2,-2,1,-1,4
5,2,-26,1,4,4,7,1,1,0,19,9,-1,8,-8,-2,4
0,1,-14,0,1,9,7,0,-3,-3,1,-3,-6,-6,-6,2,4
-6,-1,11,-4,-7,-3,-1,-2,3,-1,-2,-4,0,-4,2,2,4
-2,-2,9,-1,-2,-1,-6,-1,0,1,-15,4,2,9,3,-1,4
1,0,9,0,6,2,-5,-1,1,0,-9,-4,0,-3,3,1,4
3,0,2,-2,-1,-6,-6,-6,-3,0,20,2,-7,-6,1,-2,4
1,-3,-41,2,-1,-3,-4,2,-4,-1,-14,-3,-4,2,1,-2,4
-1,-3,9,-4,-1,-4,-1,-2,1,0,16,0,-4,-2,-3,-1,4
1,-2,-22,-2,-3,-5,-1,-1,0,4,20,-4,-1,9,0,1,4
-6,-1,-13,1,1,-8,0,-3,7,-2,-7,1,1,2,0,3,4
-2,1,23,-1,-3,-2,-4,-1,-1,-3,-16,-3,-4,-4,0,-1,4
-1,0,14,-3,-4,-2,5,0,-3,1,-1,3,0,-7,-6,-1,4
-2,-4,7,0,-3,8,-2,-2,3,-1,-21,3,0,-4,3,-1,4
0,-1,8,-5,-2,5,-2,2,-2,-3,-23,-3,-1,-6,2,-2,4
3,-1,32,-1,1,22,6,-2,-3,-2,7,-2,-4,-18,-11,-4,4
-1,-2,-13,2,1,1,-4,2,3,-1,-6,2,-2,-2,3,0,4
-3,2,14,-3,0,-5,-7,-1,-1,-3,-14,-2,-1,7,1,-1,4
1,0,25,1,0,-4,-3,-1,-3,-1,-31,-8,-5,-3,-2,0,4
-2,0,-11,2,-3,-15,-2,-2,0,-2,13,-4,3,8,2,1,4
1,-1,-7,1,0,6,-3,-1,-3,0,9,1,1,4,1,0,4
-7,-3,4,-1,-3,-1,-2,-2,2,0,-1,-3,0,-8,0,-1,4
0,-1,8,11,5,2,-4,-1,2,0,-9,0,0,4,6,0,4
-3,0,-6,-4,2,-4,-1,1,-1,3,31,0,-1,2,4,-2,4
2,-5,-52,-8,-6,-9,-17,-2,2,-1,-10,4,1,0,0,0,4
0,-1,-4,-5,-5,-10,-4,-1,-3,0,-9,-7,-2,7,4,-1,4
-1,0,16,-6,-1,-4,4,2,-2,-1,8,0,4,-3,1,-1,4
0,0,5,-3,0,0,-6,0,4,0,-15,-1,-3,-2,-2,-4,4
-3,0,7,-1,-3,-1,3,-1,0,-1,-8,-3,0,-2,-6,-1,4
-1,1,39,1,2,-5,4,0,-2,-1,-51,-7,-6,0,0,-2,4
-1,-1,-15,-2,0,-3,-4,0,-3,3,7,0,-1,4,7,-3,4
-1,-3,-9,2,4,-5,-2,1,0,-4,11,3,-1,-1,-2,-1,4
-1,2,-6,-3,-3,-3,0,-1,1,-3,-8,-11,-3,0,-4,-1,4
-4,3,37,-3,-1,4,-2,-6,0,-3,-51,0,0,0,0,3,4
2,2,-6,8,-1,8,6,-1,-5,0,0,2,5,-5,-8,-3,4
1,0,7,4,2,-2,1,1,-5,-3,22,-4,0,-4,-3,0,4
-2,-1,7,-2,-4,-1,-3,-2,-5,-2,8,1,-5,2,0,1,4
0,-3,-16,3,-2,-7,-5,-4,-5,1,5,2,3,4,6,0,4
-2,-1,-5,-1,0,-3,-1,-3,4,1,17,-6,-6,9,0,-1,4
-2,-2,-19,0,-3,-3,3,-1,-6,0,44,0,4,-5,-2,-1,4
2,0,-25,2,-1,3,2,3,1,-1,-6,-1,-1,-5,1,-3,4
2,-1,-8,-2,-5,-2,-2,0,2,-1,13,-4,-4,1,-1,-1,4
-3,-4,20,-1,1,-5,-2,-1,1,0,16,-2,-3,-1,-4,-3,4
-3,-3,-56,-8,-2,-5,-4,0,-1,-2,14,4,2,4,-1,-1,4
0,0,32,-2,-3,12,7,0,0,0,-73,-5,-1,-13,-13,-1,4
0,3,29,-1,1,9,1,-1,-2,-2,-17,-1,-6,-14,-6,0,4
-1,-2,0,-3,-1,-1,1,-1,-4,-4,19,5,0,9,3,-2,4
2,3,0,0,1,-3,5,1,-1,-1,-5,-2,-4,3,2,-5,4
-3,-3,-1,-8,-1,-11,-4,-2,-3,1,15,8,5,1,-2,-2,4
3,1,26,5,2,-3,-4,0,3,-1,-45,-4,-4,0,4,3,4
-9,-1,21,-4,-8,-4,-1,-2,-2,-1,-15,-12,-4,-10,0,0,4
2,-3,3,9,2,3,1,0,-3,1,19,6,3,5,-7,-3,4
-3,-6,13,1,-4,3,3,-3,-1,1,9,-4,-2,-16,-13,0,4
-8,1,3,-8,-4,19,-2,-8,1,-1,-9,5,5,-7,-2,-1,4
2,4,-23,-8,1,-6,-2,0,-1,-1,-14,-1,0,9,8,0,4
-2,-4,2,6,-5,-9,-5,-1,-1,-4,26,-3,-2,-8,-2,-2,4
1,-1,-3,0,3,2,0,-1,2,1,1,4,-2,-1,2,1,4
-1,-3,-10,-2,2,-1,2,0,-1,-1,-29,-4,-2,0,0,-1,4
3,2,4,2,-2,-9,-4,0,0,-1,3,-5,0,9,3,-1,4
0,-1,3,0,-4,-8,1,0,-2,0,19,-1,-1,1,-4,-2,4
-2,-3,-24,-3,-3,-1,-3,-2,1,1,37,8,0,3,5,0,4
-4,0,-30,-5,-4,-2,-9,-3,5,-1,-40,0,2,16,10,1,4
-6,-2,-27,-7,-1,-22,-7,-2,-3,-2,-7,-4,0,6,4,-3,4
1,-4,12,1,3,0,5,0,-3,0,14,2,1,2,1,-3,4
1,0,12,-4,-7,5,-1,-1,-2,-4,-48,0,-1,-13,-2,0,4
0,1,-19,-4,0,8,1,1,-3,1,82,9,5,-1,-5,1,4
0,1,-84,-4,2,3,3,2,-1,-2,4,-4,-5,-3,0,0,4
-3,0,12,-11,-7,-9,-10,-3,-1,-2,-5,-2,-6,-16,-2,-1,4
0,-1,59,4,2,34,9,-1,-1,-2,-20,-2,-5,-35,-29,-4,4
-2,0,-15,4,3,-13,-2,0,-3,-1,10,-5,-3,30,2,-3,4
0,1,18,5,2,-9,0,0,-2,-3,4,-1,-3,12,7,-2,4
1,1,12,-1,-1,7,5,0,-4,-3,4,-2,-3,-16,-10,-2,4
2,-4,-48,-1,-1,0,-2,-1,-1,1,12,1,-3,9,8,0,4
2,2,8,0,0,-9,-10,-1,-6,-2,-34,-3,-3,3,7,-2,4
2,-2,6,-1,-4,-15,-14,-1,-7,0,8,0,3,-1,-2,3,4
6,2,12,1,-1,7,5,-2,3,1,-18,-3,0,0,-1,2,4
-6,-5,42,0,-5,-3,-1,-6,0,-2,-44,2,6,-14,-7,-1,4
1,-3,12,4,3,13,1,4,-2,4,-16,-3,-1,-10,-11,-6,4
-2,0,15,3,-1,8,0,0,0,-2,7,-7,-4,3,3,1,4
0,-2,-33,-1,2,-2,1,-1,0,-5,15,-5,-5,-10,-3,0,4
-2,0,-49,-4,-2,2,1,1,1,-1,10,5,0,7,3,-2,4
2,-1,3,-3,1,1,1,1,-10,1,5,2,0,-7,3,-3,4
6,-2,-4,-1,-2,-7,-13,-3,1,-2,-2,-2,-1,-2,1,3,4
3,-3,22,-1,-3,-4,-1,-4,1,3,7,1,-2,-5,-6,-1,4
-2,1,-25,0,3,4,6,-2,-2,-2,1,4,-1,3,2,-4,4
-6,0,20,-2,-4,-10,-5,1,4,-1,11,-1,-2,8,-2,1,4
-2,-1,15,0,2,-7,-1,0,-1,0,5,1,3,-6,-4,-4,4
-4,-2,17,8,2,10,10,0,-2,-6,17,3,-3,2,1,-2,4
2,0,-1,-4,-3,-5,-2,2,4,-1,6,-2,-2,2,-5,-1,4
-7,1,0,-9,-4,-5,-2,-1,1,-1,-56,3,4,2,2,-4,4
-5,-3,-3,-2,-2,-6,-7,-3,1,-1,30,-1,-5,6,4,0,4
-3,-2,-17,-2,-6,-8,-7,1,0,-2,5,-3,-3,1,1,0,4
-3,-4,57,6,4,-2,-1,-3,1,1,-41,-4,-2,4,6,-1,4
-1,-4,-28,-2,0,-1,-2,-3,-4,-1,4,-1,0,4,-1,2,4
0,1,17,7,4,5,-3,2,0,0,26,-6,-1,-3,-5,0,4
-4,-4,-48,-8,-5,5,0,-1,1,-1,-19,1,0,-2,-8,0,4
-1,2,-4,1,-3,1,5,-1,1,1,22,-2,-3,1,3,1,4
-2,-3,-75,-5,1,-3,-8,-4,6,-1,8,-1,0,3,4,-1,4
-6,2,-1,0,-1,-3,-5,-2,-2,-1,4,5,3,0,-2,-4,4
-2,-1,33,4,-2,3,2,-1,-1,1,-2,-6,-1,-2,0,1,4
5,-1,37,-1,-1,-5,2,-4,-3,-3,-50,-5,-6,-3,-4,1,4
1,2,-19,-1,0,4,7,1,1,-3,-30,-3,2,-3,-10,-4,4
2,-1,1,-3,2,7,10,4,-3,1,11,-5,-2,-5,-1,-1,4
1,-3,39,2,-3,11,-9,-2,-3,0,-45,-6,-4,-20,-2,-1,4
-3,-3,-3,1,0,2,2,-1,-1,0,24,7,2,5,-2,-3,4
1,-2,-10,-5,-2,-15,-1,1,-1,-3,28,3,-1,6,5,-3,4
-2,0,-7,-1,0,5,-8,0,-3,0,-21,-7,-2,6,5,0,4
0,0,21,3,0,-7,-2,-3,-1,1,43,3,-1,4,5,2,4
-2,-3,-78,-7,-4,-13,-4,-2,-4,-4,26,0,1,-1,-3,-3,4
3,1,23,-1,-1,0,6,0,-7,-3,11,0,-2,-15,-15,-4,4
2,0,-4,-2,-1,-6,0,0,1,2,18,-1,0,1,2,1,4
0,-6,-14,0,-3,-6,-4,-4,2,-3,-6,-5,-8,6,4,0,4
-1,2,25,0,1,1,-1,-2,-6,-1,-15,4,4,-5,-5,0,4
-1,2,8,3,4,7,2,-5,-1,-5,0,-10,-2,17,5,0,4
-2,-4,12,2,-5,-17,-13,-2,2,-2,-51,-5,0,1,0,0,4
-4,2,-10,2,0,-6,-2,2,3,-1,43,5,1,5,2,1,4
-1,-1,12,-2,-6,4,0,-4,0,-2,16,-3,-10,12,0,-2,4
-3,-1,-3,-9,3,-11,-5,0,1,2,-19,-5,-5,-5,-1,0,4
2,-1,33,14,5,4,6,3,0,0,-34,7,0,2,5,1,4
0,-5,-43,-9,-6,-16,-13,-1,-5,1,13,-1,1,3,3,-3,4
-2,-2,7,-8,-2,1,-2,-1,-1,-1,-3,-2,0,-1,0,-1,4
-2,3,52,6,-4,10,2,3,1,-4,-70,-7,-2,-23,-10,-1,4
-1,2,-19,-5,-3,13,7,1,-2,-1,68,3,4,-6,-5,-1,4
-2,1,-46,-7,-2,1,-6,-4,0,-1,41,10,5,15,2,0,4
-2,-6,-62,-8,-6,-10,-2,-1,-1,-3,30,-2,-1,19,3,1,4
-2,0,32,2,2,-3,-12,-1,-4,0,37,1,-2,-6,3,-1,4
0,0,-15,1,-1,-12,-9,1,1,2,-29,1,1,-6,-3,-1,4
-2,-6,13,4,-4,-5,-2,-4,3,1,4,0,-1,-6,-11,1,4
0,-2,37,-2,-1,6,3,-1,2,-3,-21,-6,-2,5,-7,-2,4
-3,1,-1,8,3,-6,10,1,-1,-4,-15,-3,-1,9,2,-2,4
-1,-1,0,-5,1,18,3,0,3,-3,-24,1,-1,-16,-4,-3,4
5,0,45,-1,0,21,2,0,-2,4,3,-4,0,-6,9,0,4
2,0,-41,8,5,1,2,-1,2,1,-13,-9,-3,-10,-6,0,4
-1,1,25,5,3,9,7,0,-2,0,-4,-1,-3,-6,-3,0,4
0,2,21,-8,0,2,-5,-3,-4,0,16,6,3,-9,-3,-1,4
1,2,-9,-1,-1,-4,7,2,-4,-5,-57,-5,-2,12,-3,-4,4
-1,-2,-34,-3,0,10,5,0,0,-1,31,-4,-6,-5,-8,-1,4
1,0,-1,-8,-3,-17,-1,-3,-7,-5,-20,4,5,6,-3,-3,4
1,0,30,3,1,-4,1,0,0,-2,-19,-1,-1,1,4,0,4
-1,-1,10,-4,-4,-1,-9,-3,5,1,8,-2,-1,-17,-6,2,4
-8,-6,3,0,-1,-13,-4,-4,-1,3,-7,-4,-2,10,6,-3,4
-3,-3,-19,-1,-4,6,7,-1,-3,-5,-14,5,1,-6,3,2,4
4,1,2,-5,-2,11,-6,-1,-1,-2,34,-3,-7,-30,1,-4,4
-3,-3,-38,-3,-1,6,-17,-4,3,2,4,4,3,-4,4,-1,4
1,-1,6,3,0,7,1,0,0,0,10,-5,-2,-16,2,0,4
-3,-3,-8,0,2,11,3,1,1,1,30,3,-1,-22,-18,-3,4
3,0,-15,-4,-1,-11,8,0,-7,0,20,6,-1,23,-9,1,4
0,-4,-45,-5,-3,-10,2,-1,3,-1,18,-1,4,20,4,-3,4
-2,1,32,2,3,-11,2,-1,3,-2,-43,-2,-2,-20,-2,1,4
-5,1,17,-4,-3,28,4,-1,0,-1,-3,1,-3,-14,0,2,4
-6,-2,10,-11,-6,-3,-5,-4,-1,-2,-6,3,0,-4,0,-2,4
-2,-2,-43,2,2,7,5,-2,4,3,-28,3,7,-5,1,-1,4
-1,-1,-24,-2,-3,-2,-1,0,2,-2,12,-7,-2,25,2,2,4
-6,-3,-20,-8,-5,-26,-7,-1,-2,0,3,-3,-4,11,1,-1,4
2,-4,13,6,1,-3,-3,2,-3,3,-10,0,6,5,6,-2,4
4,2,21,3,0,1,2,1,-3,-1,31,-6,-7,-9,0,2,4
-2,0,-41,2,1,-1,-5,-5,1,-3,-6,0,0,4,-3,-2,4
-5,-1,0,-3,-2,-11,-1,1,-3,-2,10,-7,-7,-1,-3,-1,4
-3,-3,-9,-2,-5,5,3,1,1,-1,-18,1,3,-3,-1,0,4
3,3,12,5,4,3,1,-1,-2,-3,9,-1,-4,-11,-4,0,4
1,0,15,-3,-1,6,4,0,-5,-2,-32,-6,-5,-1,-16,-3,4
0,-1,24,-1,-2,-10,0,2,5,1,4,-1,-4,6,1,0,4
-7,2,22,7,2,5,5,-1,3,-6,4,4,0,-2,4,3,4
3,1,16,-4,2,10,-17,-1,-1,0,-11,-1,0,11,1,-1,4
0,-2,-6,-5,-6,-13,-7,-2,-3,0,29,3,0,0,2,1,4
-1,-1,15,4,4,0,5,2,-1,-5,-72,-13,-3,-11,-2,-5,4
0,-2,20,7,1,6,-8,0,-2,0,16,2,-2,-7,0,-1,4
3,4,6,6,3,2,-1,0,-4,0,24,1,1,5,0,-2,4
-3,-2,-31,-6,0,-8,0,-1,2,-4,26,-1,-4,-20,-7,-2,4
3,0,-17,-10,-7,9,-6,-4,-5,-6,-6,8,1,-4,0,-1,4
3,1,0,0,5,4,-1,2,-6,2,9,4,-4,-11,-2,2,4
1,-4,-5,-4,-4,-9,8,-6,-5,-1,6,-2,-1,15,5,0,4
1,-1,12,0,-6,-2,-4,0,-2,-2,-32,-11,-2,8,6,-1,4
-2,2,25,5,7,-14,7,-1,3,2,-2,8,1,-12,-12,1,4
-3,-2,-54,-4,2,4,7,-1,2,-1,-1,2,0,5,1,-1,4
-3,-2,30,-6,-9,-6,1,-2,2,-3,-42,-4,-1,6,-1,-2,4
1,2,25,2,-1,-2,-2,0,-3,0,-13,-7,-3,6,0,-3,4
1,-5,-17,-2,0,11,1,-2,0,1,15,0,0,-7,3,1,4
-2,-1,16,6,3,-12,0,0,3,0,-22,2,3,39,2,2,4
-9,-6,0,1,-4,-16,-11,-2,-1,-1,-5,-8,-4,-5,0,-3,4
1,-1,6,-8,-4,-10,1,1,-2,2,55,2,4,19,5,0,4
-2,-9,-105,-4,-5,-15,-25,-3,2,4,35,4,2,0,2,1,4
1,2,4,10,6,10,4,0,0,1,12,-1,1,-11,-4,0,4
0,-3,21,0,-1,1,3,1,-5,-4,-10,-6,-5,-2,2,-3,4
-4,0,10,-4,-4,4,-4,0,-2,0,5,2,-2,-12,-1,-1,4
-4,-2,15,-7,-9,4,5,-3,5,2,-55,-9,5,7,-8,3,4
2,2,-18,15,7,-12,7,1,-2,-1,-5,5,6,6,-3,-3,4
-5,-2,26,3,-1,-4,5,2,-4,-3,37,-2,-6,4,0,0,4
-1,-6,-9,-8,-4,-4,-5,-5,2,-1,-19,-8,-5,-22,2,-1,4
2,1,-6,-3,3,21,-21,-4,-2,-2,-3,18,6,-13,-2,2,4
0,1,4,-5,-4,0,-6,-2,2,-1,-11,-5,-1,-6,-3,-2,4
-4,0,38,2,0,3,7,2,0,-7,-45,-8,-7,0,2,-3,4
-5,-7,-16,-7,-5,-7,-5,-3,2,0,5,-10,-7,-12,-21,-6,4
3,2,4,-3,6,3,8,5,2,2,19,17,7,1,1,-1,4
1,-1,7,-1,0,5,3,0,-5,-5,-3,-3,-2,-7,3,-5,4
0,-2,-19,-7,-6,-4,-2,-2,-6,-2,41,-2,-7,-5,-5,-3,4
0,2,-8,-10,-2,4,0,2,-3,-2,-7,4,6,3,4,-1,4
-1,2,-9,10,6,2,-3,-2,-1,-2,5,-1,0,3,7,-1,4
0,0,11,1,-3,-4,0,0,-3,2,7,-10,-7,-4,-9,-2,4
2,-3,-6,-3,1,2,6,1,1,0,2,8,11,4,-1,0,4
-2,0,7,2,3,1,3,1,1,-4,47,8,-1,5,-2,-3,4
-1,-2,-8,-3,-7,-3,8,-2,-1,0,-12,-10,-3,-5,-2,1,4
-1,-3,58,-1,-1,2,-11,-2,-3,-2,-45,2,1,7,7,3,4
-1,1,11,-6,-4,-3,-2,-3,-2,-4,-7,-3,-2,-2,2,-2,4
2,2,11,3,2,2,1,2,-8,-3,-2,6,-1,-9,-5,1,4
3,-3,-32,-5,-2,2,3,-2,-1,2,8,-4,0,3,-2,-2,4
2,-2,-20,-4,-3,-2,-5,-1,-3,2,-16,-5,2,-1,2,-2,4
0,-3,-10,4,-2,-2,4,0,1,2,17,-6,-4,0,-2,0,4
-1,-2,5,5,-1,-6,-2,-3,2,0,-26,-4,1,-18,2,4,4
-1,0,15,7,0,14,-4,-3,5,3,21,-3,-7,6,4,0,4
-5,-7,-42,-2,-2,-3,-4,-6,-2,-2,-32,-3,1,-2,1,0,4
0,1,20,5,3,-3,2,1,0,-3,-6,0,-7,-3,-13,-7,4
-11,-1,-5,-7,-5,-3,-3,-2,8,0,-5,2,0,1,6,-1,4
-2,1,-6,-4,0,-11,-1,0,-4,-4,-15,3,2,10,-2,-2,4
1,2,53,2,0,-1,10,-1,3,1,-52,-3,0,10,-4,0,4
-5,-4,46,3,-1,-8,-2,-2,-4,1,3,-3,0,-8,11,2,4
-4,-3,1,4,-1,0,-13,-6,-3,0,-12,-3,-5,-5,1,-1,4
6,0,-31,1,-1,15,7,0,-5,1,23,-1,5,-6,2,3,4
5,0,-22,-4,0,0,4,3,-1,0,13,1,3,5,-12,-5,4
0,-2,-16,-6,-1,-9,-4,-1,-1,-2,6,2,-8,-1,0,0,4
1,3,19,-4,1,3,1,3,0,-7,-59,-4,-5,3,0,-6,4
-1,-1,9,8,4,0,0,3,-1,-1,11,1,3,0,-4,-1,4
3,0,-14,1,2,-5,2,0,-3,-2,43,-2,-5,3,-10,-3,4
-5,0,-4,-4,-7,-11,-3,-3,-2,-5,-18,-2,3,14,5,-1,4
1,0,-7,-2,1,0,-15,-2,-2,-1,45,1,1,-15,7,2,4
-5,-3,-35,-6,-2,4,-5,-4,3,0,-38,4,2,-8,-10,-1,4
3,-3,-44,-3,-3,-6,-1,-5,-6,1,31,-3,-4,5,1,2,4
0,-6,-6,-3,-5,-10,-6,-1,0,0,13,-7,-6,18,-2,-2,4
0,0,-24,-2,0,-3,3,0,-1,1,6,3,2,-3,0,0,4
-5,-2,22,8,2,-22,-8,0,0,0,-9,-4,-2,5,-2,-2,4
1,1,19,-2,-6,-2,0,2,-5,-4,-31,-3,2,5,-3,-4,4
0,3,13,-8,-2,5,4,1,-3,-2,-16,4,3,-7,-2,1,4
2,2,9,3,-1,7,5,1,1,-1,-14,-3,1,-8,3,1,4
3,0,-9,-4,-2,25,10,-1,-2,-1,-1,-2,4,-23,-15,-3,4
-2,-2,9,0,0,13,3,-2,1,0,8,5,-1,-8,-5,0,4
2,2,26,3,1,-1,1,0,-4,-2,-42,-4,-1,0,5,0,4
