Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
-4,2,-49,-34,-10,-2,0,-1,4,-1,64,10,1,0,-7,-2,4
-4,-17,24,29,0,3,0,-1,-2,6,-69,-34,-11,-4,2,-1,4
-1,6,103,14,8,4,-1,-1,-2,10,11,16,5,-1,-1,-1,4
-6,-7,-67,30,3,-2,0,-1,-5,-2,8,13,8,6,7,-1,4
-2,-11,-73,-25,-9,-4,0,0,-2,-2,-26,-17,-6,-3,-2,-1,4
-6,3,116,-9,4,3,1,-3,7,-3,-119,10,2,-1,5,4,4
-1,5,31,-17,-6,-1,-12,1,-10,-15,-23,-9,2,-1,-3,-2,4
3,0,3,-3,1,-2,0,0,-5,-3,-37,25,-6,-5,1,-3,4
-3,0,58,9,2,-1,12,-2,1,-6,-29,40,2,-2,-12,-2,4
2,0,-76,9,-2,-3,3,3,-1,2,15,-10,-1,-2,0,-1,4
9,-4,10,-2,-4,1,5,1,-9,4,97,25,5,-1,3,-3,4
-5,-3,-38,-5,-6,-1,1,-7,0,2,47,5,-2,0,-1,0,4
-3,1,-27,-12,-1,-2,-5,0,0,2,-5,-35,-11,-1,0,0,4
-3,-2,43,37,9,-2,-2,3,0,1,-20,-11,-5,-4,-3,0,4
3,4,51,-2,2,-4,0,2,-2,1,-42,-23,-9,-1,3,-1,4
-2,4,47,5,5,3,2,0,0,-5,-64,-49,-11,1,-4,-1,4
-5,-2,73,32,6,1,1,1,-3,2,-72,-8,0,-2,-1,-4,4
9,3,-59,-9,-3,3,-2,-1,-3,5,118,-6,-13,-6,-4,-6,4
-4,-4,4,-1,2,-3,-5,-3,12,11,28,25,2,0,1,3,4
5,-3,-63,-32,-12,-4,-1,0,3,2,22,10,11,3,4,2,4
-8,-2,48,-13,0,-2,-18,-4,-6,7,-19,-20,1,-2,-5,-2,4
-7,-20,-74,-41,-4,-4,-2,-3,-2,5,-9,-44,-9,-1,-1,0,4
-2,-8,-7,19,1,0,9,-1,0,-10,-63,-16,-2,3,2,0,4
-6,-4,77,21,-7,-10,-9,-5,-3,-1,67,19,2,0,-1,-1,4
6,10,10,-26,-8,-2,3,0,-1,-7,88,36,7,1,1,-2,4
-3,1,-17,20,7,2,4,-2,0,-9,19,46,10,-2,0,-1,4
-1,-8,-70,-6,-6,-1,0,-3,4,1,22,6,2,-4,-2,2,4
1,9,1,-8,-6,0,-2,2,-2,-6,-14,30,10,1,-3,1,4
-2,-8,-115,-17,-13,-1,0,1,-4,3,11,-5,-6,1,-4,-3,4
-6,3,76,-1,-15,-3,1,-2,3,-3,6,20,7,-1,0,0,4
-1,2,-11,-5,6,2,1,-2,-5,-7,-35,0,1,-2,1,2,4
4,-1,-16,7,3,3,0,0,-2,9,87,2,-2,7,-2,-2,4
0,0,25,-3,6,4,15,2,0,4,13,23,-9,-2,-6,2,4
-4,-5,30,15,12,5,1,1,1,-7,-105,-53,-23,-9,-2,-3,4
-2,12,53,-7,11,0,6,-1,4,2,-24,-52,-5,-2,-7,-2,4
-3,2,9,3,1,-5,-1,3,-3,3,94,8,8,3,0,-1,4
2,6,-6,-3,-13,-6,-8,1,1,0,3,40,8,3,4,-2,4
4,-1,-13,66,0,3,-2,2,5,5,-44,50,7,-6,-1,1,4
-1,-7,-15,43,0,-2,-1,0,-4,1,4,-12,-6,-3,-4,-4,4
0,-5,8,-4,7,4,3,-4,0,0,-10,-15,0,4,4,0,4
5,6,50,-19,9,0,-17,-2,0,-15,-83,-34,-1,-12,1,0,4
-6,1,-9,-71,-7,-4,-7,-5,-10,-12,46,-1,8,0,-1,-3,4
-1,2,-35,-37,-3,-1,-6,-4,0,-3,38,6,10,7,3,-3,4
1,5,38,-33,-1,-2,1,2,0,-6,-78,-55,-3,1,0,0,4
-3,1,30,-31,-8,1,3,-1,-1,-2,29,-5,-7,-8,-1,-1,4
-5,-2,21,-7,3,3,0,-1,-2,6,28,9,-10,-2,-2,0,4
-1,-6,-49,18,-8,2,0,1,-4,-11,-57,-20,-5,-1,3,1,4
-1,1,40,-3,5,2,-3,0,2,-4,-23,-54,-13,-3,-5,-1,4
2,1,15,-31,-7,-3,0,-2,-2,0,29,-15,-2,-1,-1,-3,4
4,2,-35,5,-6,-1,0,0,-4,1,-42,29,3,-5,-1,-2,4
-2,-3,75,36,4,-1,-1,-2,-2,0,-1,4,-3,3,3,-1,4
-3,-1,-8,-5,-3,-6,-4,-3,0,2,23,9,1,-3,-4,-4,4
-4,-3,4,-6,1,-6,-2,-3,1,-1,24,-4,3,0,-2,-1,4
4,7,-29,-18,2,5,2,2,-2,-15,-11,12,0,3,20,5,4
1,0,-15,-18,-7,-4,-35,-4,-2,-6,7,3,2,2,0,-1,4
-2,1,-78,-11,-9,-4,-6,-2,-6,0,24,-6,5,-4,5,1,4
-6,-7,-26,19,8,4,15,2,2,5,30,12,-3,3,-3,-3,4
4,1,23,-16,-2,-3,9,0,2,-6,-39,-16,-3,0,-5,0,4
3,12,30,-12,-2,-1,2,2,-4,-4,-49,11,3,0,2,-3,4
-4,-5,-4,-1,-1,-3,2,0,2,2,10,63,0,0,-2,0,4
-1,-2,-40,44,-3,-1,-5,0,1,-6,10,35,1,-2,-3,1,4
-4,-8,-26,4,-3,-5,-6,-5,-1,2,-17,-41,-4,-5,-9,-4,4
-3,-4,26,-9,1,2,10,-2,-2,2,-21,-26,-3,1,-6,-1,4
-1,-1,-4,-20,-6,-3,0,1,3,2,12,-28,1,-1,6,-3,4
2,-1,-34,-28,-2,-3,-1,4,-3,-3,22,10,6,-1,-4,-2,4
-1,8,48,0,-3,-5,-7,-1,0,0,13,31,11,7,-2,-2,4
-3,-11,30,-2,-2,0,1,-2,-2,-2,-35,-1,-3,0,0,-3,4
7,10,-13,3,-3,2,-3,-2,-2,-4,0,3,-5,-4,-8,0,4
-4,-5,-7,15,7,-1,-2,-1,0,1,25,-4,2,1,-2,4,4
-5,3,51,16,0,0,3,-2,-1,-4,-89,-19,-2,-2,-2,1,4
3,4,18,4,1,-3,4,3,-3,-1,-31,2,-11,-5,-10,-3,4
-1,-8,-3,17,7,0,0,0,-1,6,14,8,-1,4,-5,-4,4
-2,2,9,-5,-3,-7,6,-4,-2,-10,11,1,-5,-3,6,0,4
1,6,-10,-3,-1,-3,-3,2,-5,2,3,13,-1,0,3,-1,4
0,-3,-33,-4,-8,-2,-12,-1,3,7,41,-8,1,1,2,1,4
-6,-5,23,-1,-3,1,-2,1,2,-1,13,6,-1,0,2,1,4
2,2,22,8,1,5,2,0,2,-1,-20,7,2,0,2,0,4
-5,-17,-47,19,0,0,2,-1,-4,8,21,-11,-5,-7,-5,-2,4
1,-5,9,26,7,0,-2,-2,1,5,33,-5,-3,0,-2,-3,4
1,-6,-37,-11,-4,0,-2,-1,3,-8,18,-3,1,1,-3,-1,4
-4,-4,-68,-17,-2,1,4,1,-2,-2,-26,-13,-3,-1,-2,0,4
-2,0,15,-18,2,0,-2,-3,-1,-4,18,11,-2,-2,-3,0,4
-2,-4,-54,-4,0,-1,1,-4,1,0,4,-3,-1,-2,4,1,4
-2,2,-8,-39,-3,-1,1,0,1,1,-12,4,-2,-1,-11,-4,4
-2,-7,10,1,1,0,-1,-1,-5,0,-5,-5,-2,1,-1,-1,4
-4,5,20,4,-5,-3,-1,-1,1,-5,-2,-14,-3,0,1,1,4
-6,2,55,30,5,-1,1,0,-4,-5,-6,-19,1,-2,-1,0,4
-2,-8,9,24,-1,-3,8,-1,0,1,-30,-12,1,0,-19,-3,4
0,-3,-13,-9,-6,0,-5,-2,0,5,10,5,0,0,0,0,4
-2,0,8,22,3,1,-1,-2,-3,-3,-14,-8,-1,-1,5,-2,4
-1,-2,-33,-20,-3,-1,0,-1,-3,-4,-5,18,6,1,-1,-2,4
4,1,25,4,3,1,-2,-2,4,0,-32,3,0,1,4,1,4
3,3,-23,-2,-5,-3,0,-2,2,-2,7,16,1,1,4,2,4
-3,0,15,0,-4,2,-10,-1,-4,-5,-15,-12,-7,3,3,0,4
0,-1,27,15,1,2,-3,2,2,2,-17,-8,-5,-4,-3,-2,4
-10,-9,20,17,3,1,0,-1,-2,9,1,-20,-2,-4,-2,-2,4
0,-5,-18,13,0,-3,0,0,0,-1,37,1,1,0,2,-3,4
3,3,-23,-3,0,-5,-5,1,-3,-2,-8,-9,0,-4,3,0,4
-3,1,35,28,4,-5,2,-2,-2,7,1,-14,-5,-3,0,0,4
-1,-6,2,-2,1,-2,2,-4,-3,3,19,21,5,-1,-1,-4,4
1,6,18,-25,-6,1,-2,1,-3,-7,-11,9,-3,-1,1,0,4
1,4,9,-3,-3,-3,-10,-2,-1,1,16,1,-5,-2,-1,-1,4
1,1,15,-18,-1,2,-2,-4,-4,-5,-39,11,6,0,2,-1,4
1,4,54,2,1,3,4,1,2,1,-5,3,-4,2,2,0,4
2,-3,-7,-4,0,2,2,0,-8,-1,4,-8,-5,-4,-4,-1,4
2,-1,-25,-19,-2,-3,-2,1,-4,-6,49,32,5,0,0,-2,4
-4,-3,-26,-15,-3,1,4,-1,1,1,-5,-8,-5,0,7,-1,4
-3,-1,-14,2,-3,-1,-5,-3,-2,-2,51,-2,-2,-2,-3,-2,4
1,0,-16,-8,-3,-3,-1,1,0,0,17,2,6,1,0,-3,4
-2,-4,-7,-11,-4,-3,0,-1,-3,0,-37,-4,-1,-2,-3,-1,4
-5,-9,11,9,2,1,-1,0,5,0,9,-3,-5,-4,-5,1,4
2,1,-12,-16,-4,0,0,-1,-2,-3,0,9,-3,-4,3,0,4
-2,-1,-13,-9,0,-1,-2,-1,-3,-3,9,13,4,2,-4,-1,4
1,-3,-11,-9,-3,4,-1,-1,0,-3,8,9,1,3,2,0,4
3,8,44,-9,-7,-2,-3,-1,-1,-9,-52,-23,-2,-2,-4,0,4
2,3,12,40,0,0,1,0,-1,-8,-35,-6,3,2,-2,0,4
0,0,0,-3,-1,-5,3,0,1,1,14,-6,-2,-2,2,0,4
-2,2,1,-4,0,-4,0,-2,0,0,-14,7,-5,-2,-3,0,4
-3,-2,-8,22,5,4,-2,-2,0,0,-14,0,-1,-4,-2,-2,4
-3,-3,-17,-8,2,-1,-3,0,1,4,26,-11,5,-2,-5,-2,4
-3,-5,1,-9,0,-2,0,-4,-1,10,-8,-11,-1,5,0,0,4
-2,-3,10,15,-3,0,0,1,-4,-2,-16,-10,-4,-4,0,-3,4
-2,2,24,4,-7,-1,-3,2,-2,-3,-1,-13,-3,1,-1,-1,4
-1,2,-15,5,2,1,6,-2,1,0,26,6,-3,-5,-5,2,4
-2,0,18,-11,-4,-2,-3,-1,1,-7,-64,15,-2,-2,-3,-3,4
1,2,36,-2,0,0,1,-1,0,-3,-38,-2,-3,-1,5,-1,4
1,0,-6,-3,-7,-3,-5,2,2,2,1,-13,-3,1,-3,1,4
-2,0,0,9,0,1,-2,0,-1,0,-24,-21,-4,-1,2,0,4
-2,0,-18,6,0,-3,-4,-3,-3,-2,23,7,-4,-1,1,-3,4
-3,-5,-23,4,2,0,4,-3,-3,-3,21,0,-1,5,-13,-2,4
4,3,7,-3,2,0,-1,0,0,-1,17,7,4,-2,-6,-2,4
-1,-5,-32,-14,-6,-1,-3,0,2,5,18,1,-1,1,2,1,4
-2,-4,-8,0,-1,-2,13,-1,1,3,24,-18,-4,-2,-4,0,4
1,-4,4,13,2,-3,2,0,-4,-2,-18,-15,-2,-1,4,2,4
0,-1,3,3,2,-3,-7,0,-2,-1,-25,-17,-7,-1,0,1,4
-1,-2,-25,-8,0,-4,-4,-1,2,-3,8,-4,1,3,3,-1,4
0,3,21,9,1,1,0,1,-4,-7,-16,17,-1,0,-1,1,4
1,1,8,-5,-4,-1,-7,-2,-1,-1,-59,-3,0,0,-3,-4,4
0,2,-13,-6,-3,-1,-4,-3,-4,-3,-3,0,1,-1,-1,-4,4
-3,4,-22,-4,-4,-1,-1,0,-3,-4,81,8,-1,-1,2,0,4
-3,-11,-68,-15,0,2,-1,0,3,-2,-1,3,3,2,0,-2,4
1,-1,14,-29,-2,-2,-1,0,-2,0,29,33,3,-9,-4,-2,4
-2,0,-16,-2,-5,1,-1,-1,0,3,20,11,1,0,-1,0,4
-2,-13,15,8,3,1,5,-1,2,3,10,-9,-1,-2,0,-1,4
-1,0,-15,1,-1,-5,-12,-3,-1,3,1,-16,-1,-2,0,-5,4
-1,3,4,10,1,3,1,-3,-1,0,18,-4,-1,0,-1,-1,4
4,-4,-26,2,4,0,1,0,-2,2,35,18,-1,1,-3,2,4
-4,-2,-20,1,-2,0,-4,-2,-1,-4,-32,5,1,2,3,-1,4
-2,4,38,7,2,3,2,0,5,-1,-9,3,4,-4,-3,-3,4
-3,-5,-2,-12,-3,-5,0,13,1,1,-20,-5,0,-1,-3,-3,4
2,2,0,-7,-3,-1,-4,0,-9,-9,-6,6,1,-6,-1,0,4
1,3,32,13,2,-2,0,1,-2,-1,-60,-53,-9,-3,-1,-1,4
-1,-4,37,53,5,-6,3,0,0,2,21,4,4,2,-5,-3,4
1,2,-1,20,8,0,-2,-4,-1,-4,-38,-2,0,3,-1,2,4
-2,-4,23,-22,-6,-1,-4,-4,1,3,-20,-1,-4,5,4,4,4
1,-2,14,6,0,2,-2,-4,-1,1,-7,0,2,1,-2,0,4
-2,-2,-42,8,-5,-1,1,-1,-1,-1,-2,2,4,-3,2,1,4
-1,5,0,-27,-9,-6,-1,-2,-6,-3,4,15,5,-1,2,-1,4
-4,0,2,-5,-1,-1,-1,-2,-3,-6,37,-4,-4,-3,-4,0,4
7,-2,-30,10,-3,0,-2,-5,-6,4,52,-3,-3,2,0,-1,4
-3,-4,6,-12,-2,-1,-2,-4,3,3,-4,-18,-7,0,-2,-1,4
-2,0,9,7,1,1,4,1,1,2,9,2,-3,-3,-1,1,4
-1,-4,-26,1,2,2,0,-1,-2,0,10,-7,-1,-4,6,-3,4
-2,-4,-26,-15,-7,-4,0,-5,2,-7,0,-8,-4,0,-8,-1,4
0,-6,20,-4,0,0,-2,-1,-4,-3,-56,-1,-4,-1,-7,-3,4
3,1,-7,-4,2,-3,-1,1,0,0,-1,11,-2,-2,0,-1,4
1,2,-12,-14,-1,2,4,-1,1,4,-2,-13,-2,-1,1,0,4
-9,-4,16,9,-1,-3,-7,-4,-1,2,36,1,4,2,4,-2,4
-5,-10,-73,7,1,0,-1,-2,2,8,33,0,-2,-2,-1,0,4
0,-2,0,-2,-2,1,1,0,2,-1,24,-6,4,-6,-6,-1,4
-2,1,-1,-9,-3,-2,2,1,-2,-6,-9,7,4,0,-1,-1,4
2,-3,-9,-8,3,1,-1,1,2,-3,26,-8,-3,-1,5,0,4
-1,11,25,15,-1,-2,-20,-1,0,-1,-16,-8,-8,-4,-3,-2,4
2,7,30,8,-1,2,-2,-1,-1,-5,-20,-13,-3,1,2,-1,4
-1,-1,4,-1,-2,0,2,-2,-1,-3,10,-3,5,0,7,0,4
-3,-3,-39,-12,-7,-3,-8,-1,5,1,-14,4,-1,-2,1,-1,4
2,-2,-32,-9,0,-4,3,1,3,2,19,-1,-2,-3,2,1,4
-3,-8,8,-9,3,-1,2,-3,-4,-1,-15,18,3,1,-2,-2,4
0,0,27,-5,-6,-4,1,-3,0,-4,-8,-11,-4,1,0,0,4
-6,3,1,7,-2,2,5,-1,-5,0,-13,-6,-4,-3,-13,0,4
2,1,96,5,4,1,0,2,-3,-5,-65,-11,-8,0,-5,-3,4
-1,-13,13,6,1,2,-1,-2,-1,25,-3,2,2,-1,1,-3,4
-2,-3,4,0,-1,0,5,-1,0,-12,11,0,0,-1,-1,1,4
3,21,17,-5,-1,-3,-5,-2,-9,2,-26,11,0,-6,3,0,4
-5,-17,-9,5,3,0,-2,-4,5,1,13,2,-1,-2,10,0,4
1,-16,80,8,2,-4,-14,-1,6,23,21,-2,2,-1,-3,1,4
1,7,5,-15,-3,-1,-2,0,-4,-4,19,7,-4,0,-2,-2,4
-2,-13,-13,-4,1,2,4,-1,-4,7,-14,8,-5,0,5,-1,4
-2,-2,-6,5,4,1,-4,-1,0,4,8,-10,0,0,-3,0,4
-4,2,-34,12,2,1,3,-1,1,-18,-3,-2,-2,1,-1,-3,4
0,11,-26,-26,-7,1,7,-1,-7,-10,5,22,4,2,-4,0,4
0,-3,-18,-8,-5,-3,-3,1,-2,4,-10,-3,3,-1,-2,-3,4
4,-16,38,3,1,-1,-2,1,3,17,-5,0,3,-1,-4,-1,4
-5,-2,-41,-5,-6,1,1,-3,8,-9,8,-19,-5,-2,-2,3,4
-3,31,17,-9,-2,-3,-5,-2,-5,-18,-7,5,0,-1,-2,0,4
-1,-21,-21,-5,-2,-2,2,1,-1,-12,41,1,0,1,-1,-1,4
2,5,-47,-12,-9,-1,1,-2,0,-7,1,14,6,0,4,0,4
0,8,-2,-18,-2,-1,-8,0,0,0,4,1,-3,-1,-4,-2,4
-2,-2,-2,3,-6,-4,0,0,-3,22,4,5,-2,0,-3,-4,4
-1,-3,-15,1,2,-1,2,0,0,-12,-7,3,0,0,0,2,4
-4,-12,-14,-2,3,1,-1,-3,1,2,13,-13,-4,0,-4,-2,4
2,17,66,38,7,3,2,0,-5,-28,-36,8,-6,-4,2,-2,4
0,3,-7,-8,0,-2,-3,0,-2,-14,-7,-8,-3,-2,-5,0,4
3,-4,23,-12,-3,-4,1,-1,-1,7,5,6,1,1,-2,-2,4
-5,-20,-49,-4,2,-3,3,2,2,-9,13,6,2,-1,-2,0,4
-2,4,12,7,-1,-3,-3,-2,1,2,-18,-6,-2,-1,1,1,4
1,4,0,-7,-4,0,-2,-1,-2,6,19,7,6,-1,4,0,4
-4,-1,-24,7,-5,-2,0,-2,1,0,5,-7,-5,-3,-3,-2,4
-1,-3,8,7,0,1,2,1,-2,4,6,-10,-6,-4,-7,-1,4
-3,9,-41,-23,-2,1,-2,0,3,-6,-18,6,1,-4,0,1,4
0,10,26,22,3,0,0,-1,4,-14,-2,0,-3,2,-2,0,4
-17,1,-24,-12,-2,1,-2,-2,-1,1,8,-3,-3,-3,-1,-3,4
-1,-4,0,-5,0,-5,-1,-2,0,3,-21,1,2,-3,-2,-3,4
9,-1,-9,-15,-3,-4,0,1,-2,-2,-6,10,2,3,-2,1,4
-1,-1,45,6,-2,-2,-2,-1,-5,-3,-30,-27,-12,-7,-2,-3,4
-2,-8,23,12,4,4,-1,0,-4,9,-23,-4,-1,2,4,1,4
5,7,0,-10,-1,2,-5,-2,-2,-1,26,-6,-4,1,-1,0,4
-2,-5,-21,-8,0,-2,-1,-4,-3,0,11,2,4,3,-3,-2,4
1,0,-12,7,0,-3,-1,-1,5,5,6,7,0,-2,-1,1,4
-5,-2,-18,-6,-3,-2,1,-2,0,-1,17,2,-2,1,0,-3,4
-4,-7,31,4,-1,-1,-3,0,-1,9,-46,4,-1,-2,-2,0,4
2,7,15,-1,-4,-2,1,0,-1,-10,-20,-9,-3,-4,0,-2,4
2,13,3,4,7,1,1,-2,-5,-32,24,12,0,-1,0,-2,4
7,19,-24,-1,-1,1,4,2,-4,2,26,0,-1,-1,-5,-2,4
0,-10,-73,-18,-6,-1,1,0,-1,5,11,5,5,2,-1,0,4
-5,-7,44,-2,6,-1,-4,0,1,0,7,24,2,0,-1,0,4
-4,-2,2,9,-3,-2,-1,-1,-5,1,-9,-2,0,0,-1,-2,4
1,15,9,-5,-3,-1,1,-3,-3,-26,6,-5,-1,-7,-5,-3,4
-1,-11,-3,5,1,0,1,-1,-11,6,16,5,0,-1,-2,-4,4
9,3,43,1,-4,-6,-2,-1,3,12,2,-4,2,-1,3,0,4
-3,-10,-17,-6,1,-1,-2,-3,0,-7,23,2,1,-1,2,-1,4
4,17,-14,-18,-6,-2,-4,-2,-10,-52,23,19,5,2,-2,0,4
3,3,-3,-15,-2,1,0,0,-1,7,9,4,-4,-1,-1,0,4
-4,-7,-14,7,2,1,-4,-3,1,14,-9,-4,-1,0,0,0,4
-5,-6,-18,-6,-2,0,-2,-3,-2,0,-13,-13,-4,-4,-4,-1,4
2,-21,16,7,1,2,2,3,-5,30,8,-10,-6,-6,-4,-3,4
-1,0,12,15,1,0,-1,1,5,11,3,-5,0,-3,-2,-2,4
-9,-23,-55,-4,-2,1,1,-1,2,-1,-10,-2,2,2,1,0,4
-6,-4,39,6,0,-2,-3,-6,4,5,-21,-6,-2,-1,-3,0,4
-3,-10,34,7,1,-2,0,1,1,5,-12,-11,-2,0,0,-1,4
2,-1,-4,-7,-2,-1,1,2,-2,-12,9,6,-2,-2,-1,1,4
1,-4,-27,9,0,-1,3,-1,4,11,-17,-8,-4,0,-1,0,4
5,0,12,3,-3,-1,-1,0,-6,-16,-11,-9,0,0,0,-2,4
5,20,-5,-15,-7,-2,-4,-2,-13,0,28,31,6,-1,6,-1,4
-1,-41,-7,-16,-6,-4,-6,-1,-5,9,-5,-7,-4,0,-3,-2,4
-3,-13,-13,8,-2,-4,-2,-2,1,20,16,-18,-3,2,-3,-2,4
-5,12,34,9,4,1,1,0,4,-6,-71,-6,0,-1,-3,-5,4
-5,-26,28,4,2,-2,-2,-2,2,10,-30,-11,-3,-2,-2,-3,4
0,14,-26,-8,-1,0,0,0,1,-2,28,-13,-1,-1,5,2,4
-2,16,-42,4,0,-2,0,-1,-3,-14,-26,3,1,-2,-3,0,4
-5,0,-17,-2,-2,-3,-1,-3,0,5,21,5,1,1,2,0,4
1,-5,53,-6,-1,0,-4,-1,3,5,-40,-21,-5,1,3,1,4
0,2,7,18,5,0,-2,0,3,11,4,2,-4,1,-1,0,4
1,-16,3,3,2,-5,-2,-1,-1,-8,21,13,6,-3,-2,-1,4
-6,-5,-10,-15,-3,2,6,0,-2,1,3,0,-1,0,-8,-3,4
-3,8,3,7,-6,-4,-5,0,2,-15,-16,-29,-2,1,-1,-2,4
2,9,2,45,3,-3,0,-1,3,19,16,-1,1,-5,1,-3,4
-6,-37,-8,-11,-1,-1,2,-2,-4,-14,-8,-3,-3,-4,-6,-2,4
4,0,19,-15,0,0,1,2,-9,3,-42,3,0,1,-1,0,4
-3,18,-2,-2,-2,4,-3,0,-2,-12,58,-2,0,0,3,-1,4
-1,-1,-69,2,0,-1,0,-3,1,-4,11,3,-2,1,-1,-1,4
2,7,-7,-5,-2,0,1,0,-5,-9,2,5,-2,0,-1,-4,4
2,12,12,-20,-3,-3,-3,0,2,-11,6,7,2,-1,0,0,4
1,13,-36,4,-4,-2,0,-3,4,-5,-1,-2,-1,-2,-1,3,4
1,22,8,-14,-5,-2,-5,-3,-3,-14,7,1,1,2,-1,-3,4
-1,-13,16,-3,-3,1,-2,-4,-3,-3,-12,1,-4,0,1,-4,4
-3,-7,-12,-24,-6,-5,-3,-4,0,5,19,17,3,0,6,3,4
-2,0,-28,-16,5,-2,-2,2,0,4,19,8,4,-1,-4,0,4
3,1,38,13,3,-1,-3,1,0,-2,-22,15,1,1,-2,-1,4
-5,6,20,5,-1,-1,1,-2,0,34,-31,-13,-8,-6,0,-1,4
-7,-7,-5,2,5,2,0,-2,4,-6,12,1,-5,-2,0,0,4
-3,5,13,16,5,-1,-2,-2,-3,3,-6,0,5,1,0,-1,4
2,0,9,5,-2,-1,-2,0,-2,-26,-16,-17,-4,-3,-3,-2,4
-2,1,11,6,7,-2,1,-2,-1,-17,-62,-21,-6,-3,0,0,4
2,10,9,13,3,1,-1,0,-2,17,17,-1,0,2,-1,1,4
-4,-3,-31,-29,-14,-4,-1,-3,5,26,35,23,9,-3,-2,-2,4
-10,-18,-17,-11,-5,4,0,-4,11,8,-38,-19,-4,-4,-2,-2,4
0,9,102,1,2,5,6,0,-6,-28,-90,7,-4,0,-16,-2,4
1,11,-2,-2,-2,-3,-1,1,-8,-12,24,12,3,0,-3,-2,4
3,1,6,-3,-1,-3,2,1,0,-8,23,-2,-2,0,2,-1,4
-7,-12,5,-4,-7,-2,-1,0,-4,5,-16,-4,0,-1,1,0,4
6,-7,-18,2,0,0,-3,-1,-8,11,34,8,0,-3,1,-2,4
2,-6,-27,-3,2,-3,-1,-1,-3,5,22,-7,-3,-3,-2,-2,4
-2,-3,-88,6,0,0,-2,-3,6,-12,31,2,-3,0,3,1,4
-2,18,-17,-8,-4,-3,0,0,-3,-2,7,-1,4,2,-1,1,4
3,-4,11,3,0,-5,-4,-1,-3,19,-4,-3,-1,2,9,3,4
2,1,1,0,-2,-3,-14,-4,4,27,4,-2,1,1,1,2,4
-21,-36,67,0,0,1,-2,-4,3,-13,-22,-5,-4,-3,0,1,4
1,26,28,-10,0,-3,4,-2,2,-29,-9,-7,-7,-2,-2,-1,4
9,-6,5,8,-2,-3,-4,1,-3,2,32,9,-6,0,-1,-1,4
-6,-4,-2,17,9,2,-1,3,-1,-6,9,-5,-1,-1,-3,1,4
-2,2,-21,-3,1,0,4,1,-13,-17,35,2,-3,-2,-6,-5,4
4,0,-16,-7,0,1,1,-1,-4,2,-10,3,-2,-2,1,-4,4
-2,3,-2,12,-1,0,-1,0,2,18,9,-11,2,-3,-1,-1,4
1,-23,20,0,-7,-5,2,-1,0,-1,-10,-10,0,-3,-2,-6,4
11,-9,-26,-4,1,3,-1,-4,8,29,3,-7,-1,3,2,-4,4
-4,-47,-18,8,-2,4,11,-4,5,-2,-1,1,2,-2,-18,3,4
-4,9,33,2,3,-3,-3,-4,5,-18,-61,-7,-1,-3,-1,1,4
-1,17,18,7,3,1,-3,-1,1,0,-25,3,0,3,9,3,4
7,2,18,-2,-1,-1,0,2,-8,-5,1,0,3,2,-3,-2,4
-3,-6,-24,-10,-4,-2,0,-3,-9,4,18,-5,-6,-2,0,-2,4
-14,9,-18,9,3,2,-3,0,3,12,20,-5,-2,-1,0,-1,4
-2,-12,-41,25,-3,-1,-3,1,1,-7,5,-11,-2,-3,0,-3,4
-2,-7,-22,-22,-5,-5,-3,-2,-5,-4,14,27,3,-1,-2,0,4
5,17,25,-13,-1,-1,-5,1,0,-6,-10,-3,0,0,-1,0,4
-2,17,-24,-5,-1,0,2,0,3,-8,76,7,2,0,-1,1,4
3,0,-51,-21,0,0,-3,0,-4,12,35,14,-1,0,2,-2,4
1,-7,-14,-2,0,-1,0,-1,4,0,-22,-19,-5,-2,-2,-4,4
-4,-1,23,21,6,3,2,-1,-5,-1,8,-13,0,-2,-4,-3,4
0,8,-2,4,-3,-1,1,2,8,0,-3,14,-1,-2,-5,-1,4
-14,-74,20,-14,-5,-6,-5,-5,-4,-15,-24,-3,1,-2,3,-2,4
2,3,34,7,-1,0,1,1,13,13,-55,-6,-5,-2,-2,-1,4
5,14,65,0,0,2,-1,2,-7,-4,-36,-5,-4,-2,-6,-6,4
3,7,13,8,3,-2,1,-1,-4,-3,7,-6,1,-1,4,2,4
3,9,20,9,3,-3,0,-2,-5,-3,-35,-2,-4,-4,2,-1,4
-1,-1,-26,2,2,2,1,1,-6,7,4,-16,-2,1,-8,-2,4
-6,8,-3,7,0,1,-4,-1,6,-9,-36,3,-1,1,1,0,4
-3,2,-34,-16,-5,-2,0,-4,-10,12,-2,-11,2,2,0,-3,4
3,-30,10,7,-1,-1,0,-1,0,4,8,9,-3,-1,-2,0,4
1,-7,-31,-9,-4,-3,-2,-2,2,-5,-2,8,-2,-1,1,-2,4
6,34,-2,-7,-3,-3,0,-3,4,-5,31,0,2,1,-1,1,4
6,-11,9,3,-1,1,1,1,-10,3,4,-2,0,0,-2,0,4
0,4,-34,-15,-3,-1,-1,1,-6,5,9,17,-3,-3,-2,0,4
11,12,19,4,0,-1,5,0,5,-4,27,1,2,-3,-6,0,4
-13,1,8,0,0,-3,0,-1,4,-7,-49,-17,-5,-1,-1,1,4
-4,9,-13,-2,1,1,-3,1,2,-16,15,3,-4,-1,3,0,4
